sim_time,callsign,x_nm,y_nm,altitude,heading,airspeed,target_altitude,target_heading,target_airspeed,loc,gs,on_ground,star,target_wpt,terminal,cmd_raw,cmd_abort,cmd_heading,cmd_altitude_ft,cmd_speed,cmd_waypoint,cmd_holding_wpt,cmd_holding_turn,cmd_landing_runway,cmd_expedite_alt,cmd_expedite_speed
538.0,UA584,-2.622816,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
539.0,UA584,-2.579262,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
540.0,UA584,-2.535708,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
541.0,UA584,-2.492155,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
542.0,UA584,-2.448601,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
543.0,UA584,-2.405047,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
544.0,UA584,-2.361493,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
545.0,UA584,-2.317939,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
546.0,UA584,-2.274385,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
547.0,UA584,-2.230831,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
548.0,UA584,-2.187277,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
549.0,UA584,-2.143723,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
550.0,UA584,-2.100169,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
551.0,UA584,-2.056616,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
551.0,LH634,15.780907,-1.294393,2225.8200645446777,298.0,170.0,2225.8200645446777,300,170,False,False,,,,,c 300,,300,,,,,,,,
552.0,UA584,-2.013062,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
552.0,LH634,15.738191,-1.269731,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
553.0,UA584,-1.969508,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
553.0,LH634,15.695475,-1.245069,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
554.0,UA584,-1.925954,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
554.0,LH634,15.652759,-1.220407,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
555.0,UA584,-1.8824,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
555.0,LH634,15.610043,-1.195744,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
556.0,UA584,-1.838846,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
556.0,LH634,15.567327,-1.171082,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
557.0,UA584,-1.795292,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
557.0,LH634,15.52461,-1.14642,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
558.0,UA584,-1.751738,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
558.0,LH634,15.481894,-1.121758,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
559.0,UA584,-1.708184,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
559.0,LH634,15.439178,-1.097096,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
560.0,UA584,-1.66463,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
560.0,LH634,15.396462,-1.072433,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
561.0,UA584,-1.621077,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
561.0,LH634,15.353746,-1.047771,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
562.0,UA584,-1.577523,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
562.0,LH634,15.31103,-1.023109,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
563.0,UA584,-1.533969,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
563.0,LH634,15.268313,-0.998447,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
564.0,UA584,-1.490415,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
564.0,LH634,15.225597,-0.973785,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
565.0,UA584,-1.446861,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
565.0,LH634,15.182881,-0.949123,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
566.0,UA584,-1.403307,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
566.0,LH634,15.140165,-0.92446,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
567.0,UA584,-1.359753,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
567.0,LH634,15.097449,-0.899798,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
568.0,UA584,-1.316199,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
568.0,LH634,15.054732,-0.875136,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
569.0,UA584,-1.272645,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
569.0,LH634,15.012016,-0.850474,2225.8200645446777,300,170.0,2225.8200645446777,300,170,False,False,,,,,,,,,,,,,,,
570.0,UA584,-1.229091,8.687107,2264.681339263916,90,150.0,2264.681339263916,90,150,False,False,,,,,,,,,,,,,,,
